screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0522,35128757,Morphological adaptations on the eye of the golden gray mullet (Chelon aurata): Using light and scanning electron microscopical study.,"The present investigations were designed to describe the ultrastructural properties of the eye of the golden gray mullet (Chelon aurata). For this purpose, the eyes were examined grossly, and by light and electron microscope. The external layer consists of the cornea and the sclera. Three layers compose the cornea; the anterior stratified cuboidal epithelial; the anterior limiting (Bowman) membrane; and the thick dermal layer of the stroma. The mucoidal layer has small collagen fiber bundles embedded in the CT layer and located between the anterior portion of the scleral cornea and the dermal stroma, (or ""substancia propria""). The iridescent layer is thin at the center and thick at the periphery. It contains a pigmented layer with many ossicles. SEM analysis reveals that the cornea consists of undetermined shaped cells joined together by numerous thread-like micro-ridges, with several micro-tubercles on the external surface. The photoreceptor layer had two types of cells: the rod-shaped and the cone-shaped cells. The cone cells differentiate into two types of cells: single and double cells. SEM analysis of the retina showed that rod cells appear as thin long uniform rod-like, while the cone cells appear as rod cells with ovoid bases. SEM analysis demonstrates that the inner side of the retinal epithelium appears to be wrapped around itself. The morphological appearance of the eye adapts to life in superficial aquatic conditions. In conclusion, the current findings provide morphologic evidence to better understand the mechanism of fish vision adaptation to environmental conditions. RESEARCH HIGHLIGHTS: The transparent cornea composed of three layers; anterior stratified cuboidal epithelial, Bowman's membrane, and a thick dermal stromal layer. The mucoidal layer is formed from small collagen fibers bundles embedded in the CT layer and located between the anterior portion of the scleral cornea and the dermal stroma. There are two types of photoreceptor cells: rod and cone cells. Cone cells can be single and double cells.",2022,Microscopy research and technique,10.1002/jemt.24067,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0533,35269891,Efficient Isolation and Functional Characterization of Niche Cells from Human Corneal Limbus.,"The fate decision of limbal epithelial progenitor cells (LEPC) at the human corneal limbus is determined by the surrounding microenvironment with limbal niche cells (LNC) as one of its essential components. Research on freshly isolated LNC which mainly include limbal mesenchymal stromal cells (LMSC) and limbal melanocytes (LM) has been hampered by a lack of efficient protocols to isolate and purify these cells. We devised a protocol for rapid retrieval of pure LMSC, LM and LEPC populations by collagenase digestion of limbal tissue and subsequent fluorescence-activated cell sorting (FACS) using antibodies against CD90 and CD117. The sorted cells were characterized by immunophenotyping and functional assays. The effects of LMSC and LM on LEPC were studied in 3D co-cultures and LEPC differentiation status was assessed by immunohistochemistry. Enzymatic digestion and flow sorting yielded pure populations of LMSC (CD117(-)CD90(+)), LM (CD117(+)CD90(-)), and LEPC (CD117(-)CD90(-)). The LMSC exhibited self-renewal capacity (55.0 ± 4.6 population doublings), expressed mesenchymal stem cell markers (CD73, CD90, CD105, and CD44), and transdifferentiated to adipocytes, osteocytes, or chondrocytes. The LM exhibited self-renewal capacity and sustained melanin production. The sorted LEPC expressed epithelial progenitor markers (CK14, CK19, and CK15) and showed a colony-forming ability. Co-cultivation of LMSC and LM with LEPC resulted in a 4-5-layered stratified epithelium and supported the preservation of a LEPC phenotype, as reflected by increased p63(+) and Ki67(+) cells and decreased CK12(+) cells compared with LEPC monocultures. A highly efficient isolation of pure LM, LMSC, and LEPC populations from a single preparation may allow for direct transcriptomic and proteomic profiling as well as functional studies on native unpassaged LNC, which can be considered as proper equivalents of LNC in vivo. The developed biomimetic 3D co-culture method could provide an experimental model for investigating the functional role of LNC in the limbal stem cell niche.",2022,International journal of molecular sciences,10.3390/ijms23052750,A3_epithelium_limbus,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0535,35306228,"Tyrosine-sulfated dermatopontin shares multiple binding sites and recognition determinants on triple-helical collagens with proteins implicated in cell adhesion and collagen folding, fibrillogenesis, cross-linking, and degradation.","Dermatopontin (DPT), a small extracellular matrix protein that stimulates collagen fibrillogenesis, contains sulfotyrosine residues but neither its level of sulfation nor its binding sites on fibrillar collagens are known. Here, we discovered that DPT is present in a relatively high mass concentration (~ 0.02%) in porcine corneal stroma, from which we purified five DPT charge variants (A-E) containing up to six sulfations. The major variant (C), containing four sulfotyrosine residues, was used to locate binding sites for DPT on triple-helical collagens II and III using the Collagen Toolkits. DPT-binding loci included the triple helix crosslinking sites and collagenase cleavage site. We find that strong DPT-binding sites on triple-helical collagen comprise an arginine-rich, positively-charged sequence that also contains hydrophobic residues. This collagen-binding signature of DPT is similar to that of the chaperone HSP47. Thus, we propose that DPT assumes the role of HSP47 as a collagen chaperone during and after the secretion. Peptide II-44, harbouring the conserved collagenase cleavage site, shows the strongest DPT-binding of the Collagen Toolkit II peptides. Substituting any of the three arginine residues (R) with alanine in the sequence GLAGQRGIVGLOGQRGER of II-44 resulted in almost complete loss of DPT binding. Since osteogenesis imperfecta, spondyloepiphyseal dysplasia, and spondyloepimetaphyseal dysplasia congenita are associated with missense mutations that substitute the corresponding arginine residues in collagens alpha-1(I) and alpha-1(II), we suggest that disrupted DPT binding to fibrillar collagens may contribute to these connective tissue disorders. In conclusion, the present work provides a cornerstone for further elucidation of the role of DPT.",2022,Biochimica et biophysica acta. Proteins and proteomics,10.1016/j.bbapap.2022.140771,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0545,35479406,A human cornea-on-a-chip for the study of epithelial wound healing by extracellular vesicles.,"Organs-on-chips are microfluidic devices for cell culturing to simulate tissue-level or organ-level physiology and recapitulate their microenvironment, providing new and significant solutions other than traditional animal tests. In vitro testing platforms for ocular biological studies have been increasingly used in preclinical efficacy and toxicity prediction. Here, we developed a microfluidic platform consisting of human corneal cells and porous membrane, replicating the multi-scale structural organization and biological phenotype. We verified the fully integrated human cornea's barrier effects on the chip. Moreover, we found that extracellular vesicles derived from bone marrow-derived mesenchymal stem cells can significantly accelerate the mild corneal epithelial wound healing, and the decreased expression of matrix metallopeptidase-2 protein indicated that this method effectively inhibits corneal inflammation and angiogenesis. This work improves our ability to simulate the interaction between the human cornea and the external world in vitro and contributes to the future development of new screening platforms for biopharmaceuticals.",2022,iScience,10.1016/j.isci.2022.104200,A3_epithelium_limbus,1,Uncertain,,epithelium_limbus,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0549,35643198,Ruthenium-induced corneal collagen crosslinking under visible light.,"Corneal collagen crosslinking (CXL) is a commonly used minimally invasive surgical technique to prevent the progression of corneal ectasias, such as keratoconus. Unfortunately, riboflavin/UV-A light-based CXL procedures have not been successfully applied to all patients, and result in frequent complications, such as corneal haze and endothelial damage. We propose a new method for corneal crosslinking by using a Ruthenium (Ru) based water-soluble photoinitiator and visible light (430 nm). Tris(bipyridine)ruthenium(II) ([Ru(bpy)(3)](2+)) and sodium persulfate (SPS) mixture covalently crosslinks free tyrosine, histidine, and lysine groups under visible light (400-450 nm), which prevents UV-A light-induced cytotoxicity in an efficient and time saving collagen crosslinking procedure. In this study, we investigated the effects of the Ru/visible blue light procedure on the viability and toxicity of human corneal epithelium, limbal, and stromal cells. Then bovine corneas crosslinked with ruthenium mixture and visible light were characterized, and their biomechanical properties were compared with the customized riboflavin/UV-A crosslinking approach in the clinics. Crosslinked corneas with a ruthenium-based CXL approach showed significantly higher young's modulus compared to riboflavin/UV-A light-based method applied to corneas. In addition, crosslinked corneas with both methods were characterized to evaluate the hydrodynamic behavior, optical transparency, and enzymatic resistance. In all biomechanical, biochemical, and optical tests used here, corneas that were crosslinked with ruthenium-based approach demonstrated better results than that of corneas crosslinked with riboflavin/ UV-A. This study is promising to be translated into a non-surgical therapy for all ectatic corneal pathologies as a result of mild conditions introduced here with visible light exposure and a nontoxic ruthenium-based photoinitiator to the cornea. STATEMENT OF SIGNIFICANCE: Keratoconus, one of the most frequent corneal diseases, could be treated with riboflavin and ultraviolet light-based photo-crosslinking application to the cornea of the patients. Unfortunately, this method has irreversible side effects and cannot be applied to all keratoconus patients. In this study, we exploited the photoactivation behavior of an organoruthenium compound to achieve corneal crosslinking. Ruthenium-based organic complex under visible light demonstrated significantly better biocompatibility and superior biomechanical results than riboflavin and ultraviolet light application. This study promises to translate into a new fast, efficient non-surgical therapy option for all ectatic corneal pathologies.",2022,Acta biomaterialia,10.1016/j.actbio.2022.05.040,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0550,35645260,Collagen Film with Bionic Layered Structure and High Light Transmittance for Personalized Corneal Repair Fabricated by Controlled Solvent Evaporation Technique.,"Corneal blindness is a common phenomenon, and corneal transplantation is an effective treatment for corneal defects. However, there is usually a mismatch between the corneal repair material and the degree of the patient's corneal defect. Therefore, patients with different corneal defects need suitable corneal repair materials with a specific microstructure for personalized treatment. In this research, collagen films with bionic structures were fabricated through ethanol evaporation technique by regulating the volume ratios of collagen solution: ethanol = 10:0(Col)/9:1(CC91)/8:2(CC82)/CC73(CC73). Under various preparation conditions, the obtained collagen films contain layered structures of different density. SEM photos show that the CC73 film with a dense layer arrangement has a microstructure similar to that of the corneal epithelial layer, whereas the Col film has a loose layered structure similar to that of the corneal stroma layer. Four kinds of collagen films showed different optical properties and water absorption ability. A more ordered arrangement of internal layer structure leads to better mechanical properties of the collagen film. In view of this, we think that these collagen films with different microstructures and different interlayer spacing may have huge potential applications for personalized corneal repair.",2022,Journal of functional biomaterials,10.3390/jfb13020052,B3_stroma;D3_full_thickness_multilayer,2,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0562,35798063,Sulfur mustard corneal injury is associated with alterations in the epithelial basement membrane and stromal extracellular matrix.,"Sulfur mustard (SM; bis(2-chloroethyl) sulfide) is a highly reactive bifunctional alkylating agent synthesized for chemical warfare. The eyes are particularly sensitive to SM where it causes irritation, pain, photophobia, and blepharitis, depending on the dose and duration of exposure. In these studies, we examined the effects of SM vapor on the corneas of New Zealand white male rabbits. Edema and hazing of the cornea, signs of acute injury, were observed within one day of exposure to SM, followed by neovascularization, a sign of chronic or late phase pathology, which persisted for at least 28 days. Significant epithelial-stromal separation ranging from ~8-17% of the epithelial surface was observed. In the stroma, there was a marked increase in CD45(+) leukocytes and a decrease of keratocytes, along with areas of disorganization of collagen fibers. SM also disrupted the corneal basement membrane and altered the expression of perlecan, a heparan sulfate proteoglycan, and cellular fibronectin, an extracellular matrix glycoprotein. This was associated with an increase in basement membrane matrix metalloproteinases including ADAM17, which is important in remodeling of the basement membrane during wound healing. Tenascin-C, an extracellular matrix glycoprotein, was also upregulated in the stroma 14-28 d post SM, a finding consistent with its role in organizing structural components of the stroma necessary for corneal transparency. These data demonstrate that SM vapor causes persistent alterations in structural components of the cornea. Further characterization of SM-induced injury in rabbit cornea will be useful for the identification of targets for the development of ocular countermeasures.",2022,Experimental and molecular pathology,10.1016/j.yexmp.2022.104807,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0564,35802553,Electrical Signal Initiates Kinetic Assembly of Collagen to Construct Optically Transparent and Geometry Customized Artificial Cornea Substitutes.,"Corneal transplantation is an effective treatment for reconstructing injured corneas but is very limited due to insufficient donors, which has led to a growing demand for development of artificial corneal substitutes (ACSs). Collagen is a potential building block for ACS fabrication, whereas technically there are limited capabilities to control the collagen assembly for creating highly transparent collagen ACSs. Here, we report an electro-assembly technique to kinetically control collagen assembly on the nanoscale that allows the yielding collagen ACSs with structure determined superior optics. Structurally, the kinetically electro-assembled collagen (KEA-Col) is composed of partially aligned microfibrils (∼10 nm in diameter) with compacted lamellar organization. Optical analysis reveals that such microstructure is directly responsible for its optimal light transmittance by reducing light scattering. Moreover, this method allows the creation of complex three-dimensional geometries and thus is convenient to customize collagen ACSs with specific curvatures to meet refractive power requirements. Available properties (e.g., optics and mechanics) of cross-linked KEA-Cols were studied to meet the clinical requirement as ACSs, and in vitro tests further proved their beneficial characteristics of cell growth and migration. An in vivo study established a rabbit lamellar keratectomy corneal wound model and demonstrated the customized collagen ACSs can adapt to the defective cornea and support epithelial healing as well as stroma integration and reconstruction with lower immunoreaction compared with commercial xenografts, which suggests its promising application prospects. More broadly, this work illustrates the potential for enlisting electrical signals to mediate collagen's assembly and microstructure organization for specific structural functionalization for regenerative medicine.",2022,ACS nano,10.1021/acsnano.2c02291,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0567,35821117,Single-cell atlas of keratoconus corneas revealed aberrant transcriptional signatures and implicated mechanical stretch as a trigger for keratoconus pathogenesis.,"Keratoconus is a common ectatic corneal disorder in adolescents and young adults that can lead to progressive visual impairment or even legal blindness. Despite the high prevalence, its etiology is not fully understood. In this study, we performed single-cell RNA sequencing (scRNA-Seq) analysis on 39,214 cells from central corneas of patients with keratoconus and healthy individuals, to define the involvement of each cell type during disease progression. We confirmed the central role of corneal stromal cells in this disease, where dysregulation of collagen and extracellular matrix (ECM) occurred. Differential gene expression and histological analyses revealed two potential novel markers for keratoconus stromal cells, namely CTSD and CTSK. Intriguingly, we detected elevated levels of YAP1 and TEAD1, the master regulators of biomechanical homeostasis, in keratoconus stromal cells. Cyclical mechanical experiments implicated the mechanical stretch in prompting protease production in corneal stromal cells during keratoconus progression. In the epithelial cells of keratoconus corneas, we observed reduced basal cells and abnormally differentiated superficial cells, unraveling the corneal epithelial lesions that were usually neglected in clinical diagnosis. In addition, several elevated cytokines in immune cells of keratoconus samples supported the involvement of inflammatory response in the progression of keratoconus. Finally, we revealed the dysregulated cell-cell communications in keratoconus, and found that only few ligand-receptor interactions were gained but a large fraction of interactional pairs was erased in keratoconus, especially for those related to protease inhibition and anti-inflammatory process. Taken together, this study facilitates the understanding of molecular mechanisms underlying keratoconus pathogenesis, providing insights into keratoconus diagnosis and potential interventions.",2022,Cell discovery,10.1038/s41421-022-00397-z,B3_stroma,1,Uncertain,,multiple_layers,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0568,35887181,Layer-by-Layer Investigation of Ultrastructures and Biomechanics of Human Cornea.,"The cornea is an avascular, innervated, and transparent tissue composed of five layers: the epithelium, Bowman's layer, stroma, Descemet's membrane, and endothelium. It is located in the outermost fraction of the eyeball and is responsible for the refraction of two-thirds of light and protection from external mechanical damage. Although several studies have been done on the cornea on the macroscopic scale, there is a lack of studies on the micro-nanoscopic scale, especially an analysis evaluating the cornea layer by layer. In this study, atomic force microscopy (AFM) was employed to assess four layers that form the cornea, analyzing: adhesion, stiffness, and roughness. The results showed microvilli in the epithelial and endothelial layers, pores in the basement membrane, and collagen fibers in the Stroma. These data increase the knowledge about the human cornea layers' ultrastructures and adds new information about its biophysical properties.",2022,International journal of molecular sciences,10.3390/ijms23147833,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0573,35902874,"All-trans retinoic acid modulates pigmentation, neuroretinal maturation, and corneal transparency in human multiocular organoids.","BACKGROUND: All-trans retinoic acid (ATRA) plays an essential role during human eye development, being temporally and spatially adjusted to create gradient concentrations that guide embryonic anterior and posterior axis formation of the eye. Perturbations in ATRA signaling can result in severe ocular developmental diseases. Although it is known that ATRA is essential for correct eye formation, how ATRA influences the different ocular tissues during the embryonic development of the human eye is still not well studied. Here, we investigated the effects of ATRA on the differentiation and the maturation of human ocular tissues using an in vitro model of human-induced pluripotent stem cells-derived multiocular organoids. METHODS: Multiocular organoids, consisting of the retina, retinal pigment epithelium (RPE), and cornea, were cultured in a medium containing low (500 nM) or high (10 µM) ATRA concentrations for 60 or 90 days. Furthermore, retinal organoids were cultured with taurine and T3 to further study photoreceptor modulation during maturation. Histology, immunochemistry, qPCR, and western blot were used to study gene and protein differential expression between groups. RESULTS: High ATRA levels promote the transparency of corneal organoids and the neuroretinal development in retinal organoids. However, the same high ATRA levels decreased the pigmentation levels of RPE organoids and, in long-term cultures, inhibited the maturation of photoreceptors. By contrast, low ATRA levels enhanced the pigmentation of RPE organoids, induced the opacity of corneal organoids-due to an increase in collagen type IV in the stroma- and allowed the maturation of photoreceptors in retinal organoids. Moreover, T3 promoted rod photoreceptor maturation, whereas taurine promoted red/green cone photoreceptors. CONCLUSION: ATRA can modulate corneal epithelial integrity and transparency, photoreceptor development and maturation, and the pigmentation of RPE cells in a dose-dependent manner. These experiments revealed the high relevance of ATRA during ocular tissue development and its use as a potential new strategy to better modulate the development and maturation of ocular tissue through temporal and spatial control of ATRA signaling.",2022,Stem cell research & therapy,10.1186/s13287-022-03053-1,B3_stroma,1,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0590,36153307,Two-photon collagen crosslinking in ex vivo human corneal lenticules induced by near-infrared femtosecond laser.,"Myopia and keratoconus have become common corneal diseases that threaten the quality of human vision, and keratoconus is one of the most common indications for corneal transplantation worldwide. Collagen crosslinking (CXL) using riboflavin and ultraviolet A (UVA) light is an effective approach for treating ophthalmic disorders and has been shown clinically not only to arrest further progression of keratoconus but also to improve refractive power for cornea. However, CXL surgery irradiated by UVA has various potential risks such as surface damage and endothelial cell damage. Here, near-infrared femtosecond laser-based two-photon CXL was first applied to ex vivo human corneal stroma, operating at low photon energy with high precision and stability. After two-photon CXL, the corneal stiffness can be enhanced by 300% without significantly reducing corneal transparency. These findings illustrate the optimized direction that depositing high pulses energy in corneal focal volume (not exceeding damage threshold), and pave the way to 3D CXL of in vivo human cornea with higher safety, precision, and efficacy.",2023,Journal of biophotonics,10.1002/jbio.202200160,B3_stroma,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0594,36194422,TGF-β-Mediated Modulation of Cell-Cell Interactions in Postconfluent Maturing Corneal Endothelial Cells.,"PURPOSE: Transforming growth factor-beta (TGF-β) is known to influence many cell functions. In the corneal endothelium, TGF-β1 exerts contextual effects, promoting endothelial-mesenchymal transition in proliferating cells and enhancing barrier integrity in early confluent maturing cells. Herein, we studied how TGF-β isoforms participate in the formation of corneal endothelial intercellular junctions. METHODS: Corneal endothelial cells (CECs) were cultured using a two-phase media approach. When CECs reached confluence, the proliferation medium was replaced with maturation medium, which was supplemented or not with TGF-β isoforms. The cell morphology (circularity index), intercellular junction protein expression, trans-endothelial electrical resistance (TEER), and permeability of 7-day postconfluent CECs were assessed. Gene transcription and signaling pathways that were activated following maturation in the presence of TGF-β2 were also studied. The beneficial effect of TGF-β2 on CEC maturation was evaluated using ex vivo corneas mounted on a corneal bioreactor. RESULTS: The results showed increases in circularity index, membrane localization of junction-related proteins, and TEER when TGF-β isoforms were individually added during the maturation phase, and TGF-β2 was the most effective isoform. Gene profiling revealed an increase in extracellular matrix-related gene expression. In ex vivo cell adhesion experiments, CECs that were matured in the presence of TGF-β2 had a higher circularity index and cell density and exhibited cell membrane-localized junction-related protein expression at earlier time points. CONCLUSIONS: These results suggest that TGF-β2 can strengthen cell-cell and cell-substrate adhesion, which accelerates barrier integrity establishment and thus enhances CEC functionality.",2022,Investigative ophthalmology & visual science,10.1167/iovs.63.11.3,C4_endothelium,1,Uncertain,,endothelium,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0599,36255463,Role of Oxidative Stress in the Disruption of the Endothelial Apical Junctional Complex During Corneal Cold Storage.,"Purpose: To characterize the impact of corneal cold storage (CS) on the endothelial apical junctional complex (AJC). Methods: Porcine corneas were held in CS (4°C; 1-7 days) with Cornisol™ preservation medium supplemented with epothilone B (EpoB; microtubule stabilizer; 100 nM), SB-203580 (p38 mitogen-activated protein [MAP] kinase inhibitor; 20 μM), or antioxidants (quercetin, 100 μM; vitamin E, 1 mM; deferoxamine, an iron chelator, 10 mM). After CS termination, the damage to endothelial AJC was characterized by imaging perijunctional actomyosin ring (PAMR) and zonula occludens (ZO-1). The effects of EpoB and SB-203580 were characterized by imaging microtubules. The loss in the barrier function was assessed in cultured cells grown on biotin-coated gelatin by permeability to fluorescein isothiocyanate (FITC)-avidin. The accumulation of reactive oxygen species (ROS), altered mitochondrial membrane potential (MMP), lipid peroxidation, and lactate dehydrogenase (LDH) release were also determined in response to CS. Results: CS led to the loss of microtubules, destruction of PAMR, and breakdown of ZO-1 in the endothelium. The severity of damage increased when CS was prolonged. Although rewarming of the tissue increased the damage, the effect was marginal. CS also induced accumulation of ROS, alteration in MMP, lipid peroxidation, enhanced LDH release, and increased permeability to FITC-avidin. These changes were opposed by EpoB, SB-203580, and antioxidants. Conclusion: Corneal CS destroys AJC of the endothelium, leading to loss of its barrier function. The effects were surmounted by microtubule stabilization, p38 MAP kinase inhibition, and antioxidants. Thus, there is potential for reformulation of the preservation medium to maintain the health of the donor corneal endothelium before transplantation.",2022,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,10.1089/jop.2022.0082,C4_endothelium,1,Uncertain,,endothelium,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0600,36346320,Experimental Oxidative Stress Breaks Down the Barrier Function of the Corneal Endothelium.,"Purpose: The fluid pump and barrier functions of the corneal endothelium maintain stromal deturgescence required for corneal transparency. The effect of oxidative stress, a hallmark of Fuchs endothelial corneal dystrophy (FECD), on the endothelial barrier function has been investigated. Methods: The endothelium of porcine corneas ex vivo was exposed to (1) membrane permeable oxidants (H(2)O(2), 100 μM, 1 h; tert-butyl-hydroperoxide, 100 μM, 1 h), or (2) ultraviolet A (UVA) with photosensitizers for 15 min, riboflavin (50 μM) or tryptophan (Trp) (100 μM). The effects on the apical junction complex were analyzed by (1) immunostaining the perijunctional actomyosin ring (PAMR) and ZO-1 and (2) assessment of paracellular flux of fluorescein isothiocyanate (FITC)-avidin across cultured endothelial cells grown on biotinylated-gelatin film. The extent of oxidative stress was quantified by changes in intracellular reactive oxygen species (ROS) and mitochondrial membrane potential (MMP) in addition to lipid peroxidation and release of lactate dehydrogenase (LDH). Results: Both methods of oxidative stress led to the disruption of PAMR and ZO-1 concurrent with changes in ROS levels, depolarization of MMP, increased lipid peroxidation, elevated LDH release, and increased permeability of FITC-avidin. The effects of direct oxidants were opposed by SB-203580 [p38 mitogen-activating protein (MAP) kinase inhibitor; 10 μM]. The damage by UVA+photosensitizers was blocked by extracellular catalase (10,000 U/mL). Conclusions: (1) Acute oxidative stress breaks down the barrier function through destruction of PAMR in a p38 MAP kinase-dependent manner. (2) UVA+photosensitizers elicit the breakdown of PAMR via type I reactions, involving H(2)O(2) release. (3) Blocking the oxidative stress prevents loss of barrier function, which could be helpful in the therapeutics of FECD.",2023,Journal of ocular pharmacology and therapeutics : the official journal of the Association for Ocular Pharmacology and Therapeutics,10.1089/jop.2022.0093,C4_endothelium,1,Uncertain,,stroma,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
PUBMED_0607,36499651,The Soluble Guanylate Cyclase Stimulator BAY 41-2272 Attenuates Transforming Growth Factor β1-Induced Myofibroblast Differentiation of Human Corneal Keratocytes.,"Corneal transparency, necessary for vision and depending on the high organization of stromal extracellular matrix, is maintained by keratocytes. Severe or continuous corneal injuries determine exaggerated healing responses resulting in the formation of irreversible fibrotic scars and vision impairment. Soluble guanylate cyclase (sGC) stimulation demonstrated antifibrotic effects in both experimental fibrosis and human lung and skin fibroblasts. Here, we assessed whether sGC stimulation with BAY 41-2272 could attenuate transforming growth factor β1 (TGFβ1)-induced myofibroblast differentiation of human corneal keratocytes. Cells were challenged with TGFβ1, with/without BAY 41-2272 preincubation, and subsequently assessed for viability, proliferation, migration, chemoinvasion, as well for the expression of myofibroblast/fibroblast activation markers and contractile abilities. Treatment with BAY 41-2272 did not affect keratocyte viability, while preincubation of cells with the sGC stimulator was able to inhibit TGFβ1-induced proliferation, wound healing capacity, and invasiveness. BAY 41-2272 was also able to attenuate TGFβ1-induced myofibroblast-like profibrotic phenotype of keratocytes, as demonstrated by the significant decrease in ACTA2, COL1A1, COL1A2, FN1 and PDPN gene expression, as well as in α-smooth muscle actin, α-1 chain of type I collagen, podoplanin, vimentin and N-cadherin protein expression. Finally, BAY 41-2272 significantly counteracted the TGFβ1-induced myofibroblast-like ability of keratocytes to contract collagen gels, reduced phosphorylated Smad3 protein levels, and attenuated gene expression of proinflammatory cytokines. Collectively, our data show for the first time that BAY 41-2272 is effective in counteracting keratocyte-to-myofibroblast transition, thus providing the rationale for the development of sGC stimulators as novel promising modulators of corneal scarring and fibrosis.",2022,International journal of molecular sciences,10.3390/ijms232315325,B3_stroma,1,Uncertain,,stroma,Low,"Corrected uncertain: may support biological, optical, animal-model, or mechanical benchmarking background, but not clearly a tissue-engineered material or construct."
PUBMED_0608,36502465,Tissue Engineered Mini-Cornea Model for Eye Irritation Test.,"BACKGROUND: Eye irritation tests with animals have been conducted for a long time. However, the subjective decision to irritation, the anatomic/physiologic difference between species and humans, and ethical issues are crucial problems. Various research groups have paid attention to alternative testing methods. In these senses, we fabricated in vitro mini-cornea models with immortalized human corneal epithelial cells (iHCECs) and keratocytes (iHCKs) and used them for irritation tests. This study hypothesized that our mini-cornea model could present different viability tendencies according to test chemicals with different irritancy levels. METHODS: Cells used in this study were characterized with cornea-specific markers by immunocytochemistry and western blot. To make a three-dimensional hemisphere construct like cornea stroma, we cultured iHCKs under modified culture conditions verified by matrix formation and total collagen content. iHCECs were seeded on the construct and cultured at an air-liquid interface. The model was treated with 2-phenoxyethanol, triton X-100, sodium lauryl sulfate, and benzalkonium chloride. RESULTS: iHCECs and iHCKs presented their specific cell markers. In modifying the culture condition, the group treating ascorbic acid (200 µg/ml) presented an intact cellular matrix and included the highest collagen content; thus, we used this condition to fabricate the mini-cornea model. The model shows hemisphere shape and homogenous cell distributions in histological analysis. We observed different sensitivity tendencies by types of chemicals, and the model's viability significantly decreased when the chemical concentration increased. CONCLUSION: In this study, we performed and observed irritation tests using a tissue-engineered mini-cornea model and considered to apply as an alternative approach for animal tests.",2023,Tissue engineering and regenerative medicine,10.1007/s13770-022-00504-x,A3_epithelium_limbus;D3_full_thickness_multilayer,2,Uncertain,,multiple_layers,Low,Corrected uncertain: insufficient title/abstract evidence for confident inclusion or exclusion.
