screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes,epithelium_limbus_relevance_score,epithelium_limbus_relevance_terms,recommended_action,strict_epithelium_limbus_decision,strict_epithelium_limbus_reason,top_tier_score,top_tier_reason,top_tier_decision
PUBMED_0937,40451552,"Topical delivery of cultivated limbal stem cells via porous photocurable hydrogel: A noninvasive, convenient, and efficient stem cells delivery strategy for limbal stem cell deficiency.","Topical administration of stem cells is one of the simplest approaches to stem cell-based therapy for limbal stem cell deficiency (LSCD). Without timely supplementation of deficient stem cells, LSCD may worsen, carrying a high risk of blindness in severe cases. However, challenges such as stem cell loss, poor cell attachment, short retention time, and phenotypic transformation of stem cells limit the efficiency of direct stem cell delivery. To address these problems, this study conducted in vitro and in vivo screenings of photocurable hydrogels and identified a porous Gelatin Methacryloyl (PG) hydrogel with larger pore sizes prepared by phase separation technology that satisfies four critical conditions: (i) encapsulating stem cells before delivery, (ii) maintaining the viability and self-renewal of stem cells via activation of the non-canonical Wnt signaling pathway, (iii) adhering uniformly to the ocular surface, and (iv) supporting stem cell proliferation, migration, and adhesion to the target interfaces. In a rabbit model of LSCD, the PG hydrogel loaded with cultivated limbal stem cells was applied to the ocular surface in combination with corneal bandage lenses, enabling a sutureless, non-invasive, convenient, and efficient stem cell delivery system. This innovative delivery strategy not only greatly simplified the existing process of limbal stem cell transplantation and significantly reduced surgery time, but also successfully overcame the challenges associated with direct stem cell eye drops. Most importantly, it promoted corneal injury repair, achieving avascular and scar-free corneal regeneration.",2025,Journal of controlled release : official journal of the Controlled Release Society,10.1016/j.jconrel.2025.113900,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,hydrogel; limbal; limbal stem; lsc; migration; rabbit; rat; in vivo,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,8,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_0982,40995315,Development of a high-resolution three-dimensional optical coherence tomography for characterization of epithelial cell products for corneal cell therapy.,"PURPOSE: This study aimed to develop a high-resolution full-field optical coherence tomography (HR-FFOCT) system for automated three-dimensional (3D) imaging of cultivated epithelial cell sheets and biopsied tissue used in corneal regenerative therapy. MATERIALS AND METHODS: A commercial HR-FFOCT system (ApolloVue® S100, AMO, Taiwan), originally for dermatological imaging, was re-engineered for <2 μm resolution imaging of rabbit limbal and oral mucosal tissues for limbal stem cell deficiency treatment. Modifications included a piezoelectric transducer for precise Z-stack acquisition, customized LED illumination for registration, and a specialized platform for culture dishes. The system enabled en face and cross-sectional imaging with 3D reconstruction. Rabbit-derived products for cultivated limbal epithelial transplantation (CLET) and cultivated oral mucosal epithelial transplantation (COMET) were imaged before cultivation. Morphology, stratification, and protein expression were analyzed and validated with immunocytochemistry (ICC). RESULTS: The optimized system produced high-resolution en face and Z-stack images with accurate alignment, capturing stratified epithelial layers in CLET and oral mucosal tissue. Reconstructed 3D images revealed structural detail consistent with ICC-verified expression of junctional proteins, including occludin and actin. Both two-dimensional and 3D visualization of biopsied oral mucosal tissue was achieved. The system enabled noninvasive monitoring of epithelial sheet architecture and thickness without sectioning. CONCLUSION: The reconstructed HR-FFOCT system provides a noninvasive, real-time imaging platform for assessing epithelial cell sheets and biopsied tissue in corneal regenerative therapy. It offers potential for standardizing quality evaluation of cell-based products before transplantation and advancing translational applications in regenerative medicine.",2025,Taiwan journal of ophthalmology,10.4103/tjo.TJO-D-25-00087,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,sheet; construct; limbal; limbal stem; epithelial cell; stratification; rabbit; rat; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,8,strong reconstruction/regeneration relevance; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_1029,41503585,Impact of Smoking on the Efficacy of Human Autologous Oral Mucosal Epithelial Cell Sheet Transplantation for Treating Limbal Stem Cell Deficiency.,"Limbal stem cell deficiency (LSCD) results from the loss or dysfunction of limbal stem cells, posing a significant challenge due to limited treatment options. Autologous oral mucosal epithelial cell (OMEC) sheet transplantation is an innovative therapy, but its effectiveness in smokers remains unclear. This study aims to investigate the impact of smoking on the efficacy of autologous OMEC sheet transplantation for LSCD and explores how acrolein, a major cigarette smoke component, affects the biological properties of these cells. This retrospective cohort study included 13 LSCD patients (13 eyes), divided into never smokers (seven eyes) and smokers (six eyes), all of whom received autologous OMEC sheet transplantation. The study compared colony-forming abilities and sheet thickness between the groups, assessed corneal epithelial repair postoperatively, and conducted in vitro experiments treating human OMECs (hOMECs) with acrolein. Evaluations focused on colony-forming ability, stem cell marker protein P63 expression, and the secretion of repair factors (transforming growth factor-beta [TGF-β], basic fibroblast growth factor [bFGF], and hepatocyte growth factor [HGF]) as well as the wound healing potential in human corneal epithelial cells. Postoperative results showed significant improvements in corneal epithelial defects, neovascularization, and best visual acuity in never smokers. However, adhesions recurred in both groups, with earlier recurrence in smokers. In vitro, acrolein significantly inhibited the proliferation of OMECs, reduced P63 expression, and decreased the secretion of TGF-β and HGF, though bFGF levels remained unchanged, impairing wound healing in scratched corneal epithelial cells. Smoking adversely affects the efficacy of autologous OMEC transplantation for LSCD, with acrolein as a potential key factor. Future research should focus on understanding the mechanisms by which smoking impacts OMECs and developing improved therapeutic strategies for smokers with LSCD. Trial Registration: ClinicalTrials.gov identifier: NCT03015779.",2026,Stem cells international,10.1155/sci/3769266,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,sheet; corneal epithelial; limbal; limbal stem; wound healing; p63; rat; transplantation; clinical,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,8,strong reconstruction/regeneration relevance; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_1071,42032346,Surface modified electrospun scaffold supports iPSC-derived limbal stem cell function.,"This study focuses on the development of an electrospun Poly Lactide-co-Glycolic Acid (PLGA) scaffold for ocular surface regeneration, specifically for the treatment of Limbal Stem Cell Deficiency (LSCD). The scaffold is designed to support the attachment, proliferation, and maintenance of induced pluripotent stem cell-derived limbal stem cells (iPSC-LSCs). To address the hydrophobic nature of PLGA and enhance biocompatibility, the scaffold surface was functionalized with extracellular matrix proteins, specifically Collagen IV and Laminin-521, through atmospheric plasma treatment. Micro-perforations were introduced using laser cutting to improve transparency and membrane permeability. Results indicate that Laminin-521 is essential for iPSC-LSC attachment and survival, with enhanced expression of LSC stemness markers and corneal epithelial differentiation markers observed on the functionalized scaffold. These findings suggest that this scaffold can serve as a viable platform for iPSC-LSC transplantation. Future work will focus on refining scaffold design parameters and conducting in vivo studies to assess therapeutic efficacy.",2026,npj biomedical innovations,10.1038/s44385-026-00066-w,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,scaffold; membrane; collagen; corneal epithelial; limbal; limbal stem; transparency; rat; in vivo; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,8,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_0131,30716697,Poly-l/dl-lactic acid films functionalized with collagen IV as carrier substrata for corneal epithelial stem cells.,"Limbal epithelial stem cells (LESCs) are responsible for the renewal of corneal epithelium. Cultivated limbal epithelial transplantation is the current treatment of choice for restoring the loss or dysfunction of LESCs. To perform this procedure, a substratum is necessary for in vitro culturing of limbal epithelial cells and their subsequent transplantation onto the ocular surface. In this work, we evaluated poly-L/DL-lactic acid 70:30 (PLA) films functionalized with type IV collagen (col IV) as potential in vitro carrier substrata for LESCs. We first demonstrated that PLA-col IV films were biocompatible and suitable for the proliferation of human corneal epithelial cells. Subsequently, limbal epithelial cell suspensions, isolated from human limbal rings, were cultivated using culture medium that did not contain animal components. The cells adhered significantly faster to PLA-col IV films than to tissue culture plastic (TCP). The mRNA expression levels for the LESC specific markers, K15, P63α and ABCG2 were similar or greater (significantly in the case of K15) in limbal epithelial cells cultured on PLA-col IV films than limbal epithelial cells cultured on TCP. The percentage of cells expressing the corneal (K3, K12) and the LESC (P63α, ABCG2) specific markers was similar for both substrata. These results suggest that the PLA-col IV films promoted LESC attachment and helped to maintain their undifferentiated stem cell phenotype. Consequently, these substrata offer an alternative for the transplantation of limbal cells onto the ocular surface.",2019,"Colloids and surfaces. B, Biointerfaces",10.1016/j.colsurfb.2019.01.054,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,carrier; film; collagen; corneal epithelial; corneal epithelium; limbal; p63; k3; k12; rat; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,scaffold/carrier/material present; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_0202,31545477,Culture and characterization of human dental pulp‑derived stem cells as limbal stem cells for corneal damage repair.,"Limbal stem cell deficiency (LSCD) is one of the leading causes of corneal damage. Injury or inflammation in the cornea causes LSCD, which may be unilateral or bilateral depending upon the cause. Limbal epithelial cell implants successfully improve vision in patients with chemical injury‑induced LSCD. Transplantation of cultured epithelial stem cells has become a treatment of choice for numerous patients with LSCD. Bilateral LSCD is frequently observed in the general population, where no residual stem cells are available for ex vivo culture. Allografts are associated with a high risk of rejection, neoplasia, and disease transmission. In this respect, allogenic cell populations from other regions in the patient may substitute for allogenic material. In the present study, dental pulp stem cells were cultured in limbal stem cell media and these cells were characterized against limbal stem cells, revealing the significance of using dental pulp stem cell treatment in bilateral LSCD. The morphology and culture pattern of both limbal and dental pulp stem cells grown in limbal stem‑specific media were similar. Polymerase chain reaction analysis revealed that stem cell markers were highly expressed in limbal stem cells compared to in dental pulp stem cells, regardless of the medium and scaffold in which they were grown. Although dental pulp stem cell molecular expression is quite low at the transcript level, the functional protein level according to immunocytochemistry and western blot analyses demonstrated that stem cells and corneal differentiation molecule levels were quite high, indicating their potential as limbal stem cells in the respective microenvironment.",2019,Molecular medicine reports,10.3892/mmr.2019.10691,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,scaffold; limbal; limbal stem; lsc; rat; ex vivo; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence,Top-tier core addition
PUBMED_0302,32599277,Long-term outcomes of cultivated cell sheet transplantation for treating total limbal stem cell deficiency.,"PURPOSE: This study was conducted to determine the long-term outcomes of cultivated cell sheet transplantation (CCST), and to clarify risk factors that affected the outcomes. METHODS: We retrospectively analyzed the medical charts and photographs of 246 consecutive surgeries (162 eyes from 139 patients) that used CCST for treating total limbal stem cell deficiency. Deficiency types included Stevens-Johnson syndrome (SJS) or toxic epidermal necrolysis (SJS/TEN; n = 80), ocular surface burns (Burn; n = 75), ocular cicatricial pemphigoid (OCP) or pseudo-OCP (n = 58), and others (n = 33). The methods of CCST included 103 cultivated limbal epithelial transplantations (28 autologous, 62 allogeneic, and 13 living-related relatives), and 143 cultivated oral mucosal epithelial transplantations. We analyzed the rate of successful ocular surface reconstruction, clear corneas, and best-corrected visual acuity equal to or better than 20/200. RESULTS: With a mean observation period of 357 weeks, successful ocular surface reconstruction and clear corneas at last visit were achieved in 65.1% of the patients. Corrected visual acuity equal to or better than 20/200 was achieved in 19.0% of the patients. Eyes with SJS/TEN exhibited worse outcomes compared with the Burn group. Postoperative complications included corneal ulcerations or perforations (18.3%), glaucoma (13.8%), and infections (8.5%). Multivariate analyses using the logistic mixed-effects model indicated that the presence of preoperative corneal epithelial defects was a significant risk factor for postoperative failure. CONCLUSIONS: In this series, the success rate of CCST after a mean observation period of 357 weeks was 65.1%, and preoperative epithelial defect was the most relevant risk factor.",2020,The ocular surface,10.1016/j.jtos.2020.06.005,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,sheet; construct; corneal epithelial; limbal; limbal stem; rat; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence,Top-tier core addition
PUBMED_0477,34620226,Long-term survival of cultivated oral mucosal epithelial cells in human cornea: generating cell sheets using an animal product-free culture protocol.,"Previously, we reported a collagenase-based, animal product-free protocol for cultivated oral mucosal epithelial cell sheets for transplantation (COMET). Here, we reported the long-term outcomes of first 2 clinical cases. A 27-year-old man suffered from thermal burn, which resulted in symblepharon of lower fornix OD. COMET was performed, and the cornea remained clear with few peripheral NV and no more symblepharon 34 months postoperatively. Another 42-year-old man suffered from severe alkaline burn OD. He underwent COMET, followed by corneal transplantation half a year later. A biopsy taken two years after COMET showed stratified epithelium positive for keratin 4, 13, and 3 in the suprabasal layer. Staining for p63 and p75(NTR) was both positive in the basal layer. The graft remained clear up to post-OP 4 years. Our study confirmed the long-term survival of the transplanted OMECs, suggesting that collagenase-based spheroidal suspension culture is a promising technique for COMET.Trial registration ClinicalTrials.gov, ClinicalTrials.gov ID: NCT03943797 Registered 9 May 2019-Retrospectively registered, https://clinicaltrials.gov/ct2/show/NCT03943797 .",2021,Stem cell research & therapy,10.1186/s13287-021-02564-7,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",4,sheet; collagen; epithelial cell; p63; rat; transplantation; clinical,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,scaffold/carrier/material present; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence; extractable benchmark markers likely,Top-tier core addition
PUBMED_0571,35894700,Biofunctional peptide-click PEG-based hydrogels as 3D cell scaffolds for corneal epithelial regeneration.,"Poly(ethylene glycol) (PEG)-based hydrogels as highly promising 3D cell scaffolds have been widely implemented in the field of tissue regrowth and regeneration, yet the functionalized PEG hydrogel providing dynamic, cell-instructive microenvironments is inherently difficult to obtain. Here, we have exploited the specificity of click reaction to develop a set of hydrogels based on 4-arm PEG tetraazide (4-arm-PEG-N(3)) and di-propargylated peptides (GRGDG and GRDGG) with tunable physicochemical properties applicable for 3D cell scaffolds. The azide groups of PEG were reacted with the alkynyl groups of peptides, catalyzed by copper to form triazole rings, thus generating a cross-linked hydrogel. The gelation time and mechanical strength of the hydrogels varied according to the PEG/peptide feed ratio. The resulting hydrogel exhibited a typical porous microstructure and suitable swelling behavior. The in vitro cytotoxicity test indicated that the resulting hydrogels did not cause apparent cytotoxicity against human corneal epithelial cells (HCECs). After co-incubation with HCECs, the density of RGD as well as peptide sequence in the hydrogels remarkably affected the cell attachment, spreadability, and proliferation. Additionally, the proposed hydrogel showed high ocular biocompatibility after being embedded subconjunctivally into rabbit eyes. Overall, these findings highlighted that the biofunctional hydrogels formed by PEG and RGD motifs via a controllable click reaction might be promising 3D cell scaffolds for corneal epithelial regeneration.",2022,Journal of materials chemistry. B,10.1039/d2tb00983h,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,scaffold; hydrogel; corneal epithelial; epithelial cell; epithelial regeneration; rabbit; rat,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence,Top-tier core addition
PUBMED_0630,36736434,Clinical Trial of Autologous Cultivated Limbal Epithelial Cell Sheet Transplantation for Patients with Limbal Stem Cell Deficiency.,"PURPOSE: To confirm the efficacy and safety of Good Manufacturing Practice (GMP)-compliant autologous cultivated limbal epithelial cell sheets in government-controlled clinical trials that adhered to Good Clinical Practice stipulations for patients with unilateral limbal stem cell deficiency (LSCD). DESIGN: A prospective, multicenter, open-label, uncontrolled, single-arm clinical trial. PARTICIPANTS: Ten consecutive eyes of 10 patients with unilateral LSCD were followed for 2 years after surgery. Preoperative LSCD stage was IIB in 4 eyes and III in 6 eyes. METHODS: A limbal tissue biopsy was obtained from the healthy eye, after which limbal stem cells were dissociated and cultivated on temperature-responsive culture surfaces. All cell sheets were fabricated in a GMP-grade facility under established standard operating procedures. Cell sheets were evaluated using defined shipment criteria before transplantation, and only those that met the criteria were used. The cell sheet was transplanted onto each of the patients' diseased eye after removing the conjunctival scar tissue that covered the corneal surface. The severity of LSCD was determined according to a staging method agreed on by global consensus, with eyes evaluated as being in stages IA-C representing successful corneal epithelial reconstruction. Diagnosis and staging of LSCD were determined by the trial's Eligibility Judgment Committee and Effect Assessment Committee using slit-lamp photographs including fluorescein staining. Both committees comprised 2 or 3 third-party cornea specialists, who were provided with information anonymously and randomly. MAIN OUTCOME MEASURE: Corneal epithelial reconstruction rate was the primary end point. RESULTS: Corneal epithelial reconstruction was successful in 6 of 10 eyes (60%) 1 year postoperatively and was significantly higher than the 15% clinically significant efficacy rate achieved by allogeneic limbal transplantation. The reconstruction rate was 70% of eyes 2 years postoperatively. Additionally, improvements in visual acuity were noted in 50% and 60% of eyes at 1 and 2 years, respectively. No clinically significant transplantation-related adverse events were observed. CONCLUSIONS: The efficacy and safety of cultivated limbal epithelial cell sheet transplantation were thus confirmed, and the cell sheet, named ""Nepic,"" is now approved as a cellular and tissue-based product in Japan. FINANCIAL DISCLOSURE(S): Proprietary or commercial disclosure may be found after the references. FINANCIAL DISCLOSURE(S): Proprietary or commercial disclosure may be found after the references.",2023,Ophthalmology,10.1016/j.ophtha.2023.01.016,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,sheet; construct; corneal epithelial; limbal; limbal stem; rat; transplantation; clinical,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; cell-sheet/cultivated epithelial construct present; translational or in vivo evidence,Top-tier core addition
PUBMED_0671,37273984,Personalized 3D-printed amniotic fornical ring for ocular surface reconstruction.,"In the present work, we used three-dimensional (3D) printing technology to make a polylactic acid (PLA) amniotic fornical ring (AFR) for ocular surface reconstruction. This work is a retrospective and interventional case series of patients with ocular surface diseases who underwent either personalized 3D-printed AFR-assisted amniotic membrane transplantation (AMT) or sutured AMT (SAMT). Patient epidemiology, treatment, operative duration, epithelial healing time, retention time, vision changes, morbidity, and costs were analyzed. Thirty-one patients (40 eyes) and 19 patients (22 eyes) were enrolled in the 3D-printed AFR group and the SAMT group, respectively. The clinical indications of AFR and SAMT were similar, such as corneal and/or conjunctival epithelial defects due to chemical burns, thermal burns, Stevens-Johnson syndrome (SJS), or toxic epidermal necrolysis (TEN). The mean dissolution time was 15 ± 11 days in the AFR group, compared with 14 ± 7 days in the SAMT group. The percentage of healed corneal area was 90.91% (66.10%-100.00%) for AFR and 93.67% (60.23%-100.00%) for SAMT. The median time for corneal epithelial healing was 14 (7-75) days in the AFR group and 30 (14-55) days in the suture AMT group. There were no significant differences in the initial visual acuity, final visual acuity, or improvement in visual acuity between the two groups. The operation duration in the AFR group was significantly shorter than that in the SAMT group. Regarding the cost analysis, the average cost per eye in the AFR group was significantly lower than that in the SAMT group. Furthermore, 3D-printed and sterile AFR showed no obvious side effects on the eyes. Our results suggested that 3D-printed PLA scaffolds could be used as an AFR device for ocular surface disease. In addition, personalized 3D-printed AFR is superior to conventional AMT in operation duration and cost effectiveness, thereby reducing the financial burden on our health care system.",2023,International journal of bioprinting,10.18063/ijb.713,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,scaffold; membrane; construct; corneal epithelial; ocular surface; rat; transplantation; clinical,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence,Top-tier core addition
PUBMED_0694,37486330,Plasma fibrin membranes loaded with bone marrow mesenchymal stem cells and corneal epithelial cells promote corneal injury healing via attenuating inflammation and fibrosis after corneal burns.,"The shortage of corneal donors has prompted the development of tissue-engineered corneal grafts as an alternative solution. Currently, amniotic membranes with good biocompatibility are widely used as scaffolds for loading stem cells in the treatment of corneal injury. However, this approach has its limitations. In this study, BMSCs were induced to differentiate into corneal epithelial cells via direct contact co-culture, and platelet-poor plasma was used to prepare fibrin gels, which were compressed to remove excess liquid and then lyophilized to obtain plasma fibrin membranes (PFMs). A tissue-engineered corneal implant with PFMs as a scaffold loaded with BMSCs and corneal epithelial cells was designed and obtained. Scanning electron microscopy showed that PFMs have a uniformly distributed microporous surface that facilitates cell attachment and nutrient transport. The rheological results showed that the freeze-dried and rehydrated PFMs were more rigid than fresh membranes, which makes it easier to use them for transplantation after cell loading. The experimental results of a rat alkali burn cornea injury model showed that PFMs effectively reduced the inflammatory reaction, inhibited fibrosis, and accelerated the healing of corneal wounds. It was also found that some of the BMSCs were successfully implanted into the corneal injury site in rats and differentiated into corneal epithelial cells. These results demonstrate the potential of tissue-engineered corneal implants using BMSCs and corneal epithelial cells and PFMs as scaffolds as a new treatment option for corneal injury.",2023,Biomaterials science,10.1039/d3bm00713h,A3_epithelium_limbus,1,Include,,epithelium_limbus,Medium,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance.",3,scaffold; membrane; amniotic membrane; corneal epithelial; epithelial cell; rat; transplantation,Add to core candidate,Add to epithelium/limbus core,Clear epithelial/limbal tissue-engineering scaffold/carrier/cell-sheet signal with reconstruction or regeneration relevance.,7,strong reconstruction/regeneration relevance; scaffold/carrier/material present; translational or in vivo evidence,Top-tier core addition
