screening_id,pmid,title,abstract,year,journal,doi,sources,source_count,decision,exclusion_reason,corneal_layer,priority_level,screening_notes
PUBMED_0406,33760451,Artificial Corneal Transplantation.,"Approximately 4.9 million people worldwide have bilateral blindness secondary to corneal disease, accounting for 12% of total global blindness. Common causes include anterior corneal pathologies such as trachoma, infectious keratitis, ocular trauma, and chemical injuries, with high prevalence in developing countries. Advances in corneal transplantation have dramatically improved visual rehabilitation; in non-complex eyes, primary corneal transplantation, either lamellar or penetrating keratoplasty, demonstrates excellent outcomes, with reported graft survival rates of 87% to 93% at 1 year and 72% to 73% at 5 years. However, graft survival declines significantly with repeat transplantation and in complex ocular surface disease, despite refinements in surgical technique and tissue selectivity. High-risk factors include recurrent or chronic ocular surface inflammation, glaucoma, and corneal vascularisation. Globally, the availability of donor corneal tissue can be limited by donor supply and the need for eye banking facilities. Modern lamellar corneal transplantation techniques aim to replace the non-functional or diseased part of the cornea. An artificial cornea transplant can be considered for end-stage corneal diseases such as multiple graft failures or inflammatory ocular surface disease. Bioengineered corneal endothelial therapies aim to restore native corneal physiology by replacing or regenerating dysfunctional endothelium using cell-based constructs, biomimetic scaffolds, or synthetic membranes. These approaches preserve the host cornea, maintain immune privilege, and integrate with established lamellar techniques such as DMEK (descemet membrane endothelial keratoplasty), offering the potential for lower complication rates and more physiological outcomes. In contrast, traditional keratoprostheses were developed to address end-stage corneal blindness where grafting fails, relying on rigid artificial optics that bypass biological integration. Although keratoprostheses provide vision in severe cases, they are associated with significant long-term complications, including glaucoma, infection, extrusion, and lifelong surveillance. Overall, bioengineered endothelial strategies represent a regenerative, tissue-preserving evolution, whereas keratoprostheses remain a salvage solution for complex corneal disease. Numerous artificial corneal transplant devices have been proposed, including keratoprosthesis (KPro). Pellier de Quengsy first described the initial concept in 1789. These devices generally have a central, clear optic with either hard skirt plates that sandwich donor corneal tissue or a soft optic and skirt in a one-piece integrated design. The importance of a suitable skirt material with good tissue incorporation was made clear from earlier models made from rubber, milk protein, Dacron, crystal, glass, and celluloid, which resulted in device extrusion after implantation. The successful introduction of cadaveric corneal transplantation resulted in decreased interest in artificial corneal transplantation. However, the discovery of polymethylmethacrylate enabled the implantation of a biocompatible device, and earlier devices have been described by Choyce and Stone. More recently, soft polymers have been used to simulate the natural cornea. Poly-2-hydroxyethyl methacrylate was used for the AlphaCor, which gained FDA approval in 2003. After 1 and 2 years, retention rates were 80% and 62%, respectively, and stromal melt occurred in 27% of cases, many of which required explantation. A similar design using polytetrafluoroethylene (Legeais BioKPro-III) had worse outcomes, with 86% of devices failing after implantation. This review focuses on the indications and management of the most commonly used artificial cornea transplants currently in practice—the Boston KPro type 1 and the osteo-odonto-Keratoprosthesis (OOKP). Keratoprostheses Boston keratoprosthesis type I: The Boston KPro type 1 is the most widely implanted artificial cornea. First introduced by Dohlman in 1965, the device was approved by the FDA in 1992. The use of Boston KPro type 1 began to increase at the beginning of the 21st century, and to date, more than 19,000 devices have been implanted worldwide. The design consists of a front plate with a central optical stem, a backplate, and a corneal donor button sandwiched in between. The front plate and optic are made from polymethylmethacrylate, and the optical power is determined by the radius of curvature. Originally, the backplate was screwed into place; this was refined with a titanium locking ring in 2003 and a threadless stem in 2007. The backplate is available in polymethylmethacrylate and titanium, both of which are well-tolerated biologically. No difference in the frequency of retroprosthetic membrane formation between the 2 materials was reported at 12 months. Osteo-odonto-keratoprosthesis: The OOKP uses an autologous tooth root-alveolar bone complex as the keratoprosthesis skirt material for better tissue integration. Originally invented by Strampelli and later modified by Falcinelli et al, the OOKP procedure involves bypassing the diseased ocular surface with a buccal mucous membrane patch and replacing the anterior segment structures with the OOKP. The mucous membrane patch can tolerate dry environmental conditions and some level of inflammation. Good tissue integration ensures that OOKP can be retained for several decades. Long-term anatomical retention of OOKP is favorable, with 81% reported retention rates of 81% over 5 years in 36 eyes, 98% over 20 years in 85 patients, and 80% over 18 years in 224 eyes. Keratoprostheses in Development Several alternative keratoprostheses are currently in development. Studies have found that 5-year survival, both for anatomical retention and functional recovery, was higher with the Boston type 1 KPro than with the Aurolab keratoprosthesis; however, these differences were not statistically significant. Therefore, the Aurolab keratoprosthesis can be an alternative to the Boston type 1 KPro when affordability or availability is limited. The Lucia keratoprosthesis is a modified version of the Boston Type 1 KPro to improve affordability. Machinist time was reduced by changing the locking interface between the front and backplates. Photoetching was used instead of using a lathe, and the round holes in the backplate were replaced with petaloid radial slits. Anodised titanium enabled colour changes to the backplate for improved cosmesis. Several different keratoprostheses for eyes with defective blinking, dry eyes, or cicatrization are being evaluated. The Lux keratoprosthesis consists of a cone-shaped polymethylmethacrylate cylinder, a titanium sleeve, and a 7.8 mm titanium backplate. A donor cornea is double trephined, with a central trephination at 3 mm and a peripheral trephination at 7.5 mm. The polymethylmethacrylate cylinder is secured in the titanium sleeve and placed through the central 3 mm opening in the donor cornea. The backplate is secured and sutured into place in the host after the patient's cornea is removed, using interrupted nylon sutures. A mucous membrane graft is sutured over with an opening for the polymethylmethacrylate cylinder optic. Short-term results with good retention and functional outcomes have been reported. Improvements in skirt materials may further enhance the development of keratoprosthesis. The OOKP is at risk of bone resorption, and a synthetic substitute comprising a hydrogel composite of nano-crystalline hydroxyapatite–coated poly(lactic-co-glycolic acid) microspheres has been evaluated in laboratory studies. A graphene oxide titania-based biomaterial has been implanted in vivo in rabbit corneas without causing an immune or inflammatory reaction, suggesting potential as a novel skirt material for keratoprostheses. Eyes considered high-risk for graft failure commonly exhibit recurrent or chronic ocular surface inflammation, corneal neovascularization, glaucoma, limbal stem cell deficiency, or severe cicatrization. In addition, global donor corneal shortages and the dependence on well-developed eye banking infrastructure further limit access to conventional keratoplasty in many regions. Although modern lamellar techniques aim to selectively replace diseased corneal layers while preserving host tissue, these approaches may still fail in eyes with severe surface pathology or repeated immunologic rejection. In such end-stage corneal diseases, artificial corneal transplantation (keratoprosthesis) represents a critical alternative for visual rehabilitation. Parallel to the development of keratoprosthesis, bioengineered corneal endothelial therapies have emerged as a regenerative strategy to restore native corneal physiology. These strategies include cell-based endothelial replacement, biomimetic scaffolds, and synthetic membranes designed to integrate with host tissue while maintaining immune privilege. When combined with lamellar approaches such as DMEK, these therapies offer the potential for lower complication rates and more physiological outcomes. However, their applicability remains limited to eyes with relatively preserved corneal architecture and ocular surface stability. In contrast, keratoprostheses were specifically designed for end-stage corneal blindness, where biological integration is no longer feasible. While they can provide dramatic visual recovery, they are associated with substantial long-term risks, including glaucoma progression, infection, extrusion, and the need for lifelong surveillance. Thus, regenerative endothelial therapies represent an evolution toward tissue preservation, whereas keratoprostheses remain a salvage solution for the most complex corneal disease. The concept of artificial corneal transplantation dates back to Pellier de Quengsy in 1789, marking one of the earliest attempts to replace opaque corneal tissue with a synthetic optical substitute. Most keratoprostheses consist of a central transparent optic combined with a surrounding skirt that anchors the device to host tissue, either by sandwiching donor cornea or by direct tissue integration. Early devices fabricated from materials such as rubber, glass, crystal, milk protein, Dacron, and celluloid failed due to poor biocompatibility and high extrusion rates, underscoring the importance of selecting the skirt material. With the success of cadaveric corneal transplantation, interest in artificial corneas declined temporarily until the advent of polymethylmethacrylate enabled the development of more biocompatible devices, including early designs by Choyce and Stone. Subsequent innovations explored soft polymer optics to better simulate the natural cornea. Poly-2-hydroxyethyl methacrylate, used in the AlphaCor device (approved by the Food and Drug Administration (FDA) in 2003), demonstrated retention rates of 80% at 1 year and 62% at 2 years but was limited by stromal melt in 27% of cases, often necessitating explantation. Other designs, such as the Legeais BioKPro-III using polytetrafluoroethylene, showed even poorer outcomes, with failure rates as high as 86%. As a result, contemporary practice has largely converged on two established devices—the Boston KPro type I and the OOKP. The Boston KPro type I, first introduced by Dohlman in 1965 and FDA approved in 1992, is currently the most widely implanted keratoprosthesis, with over 19,000 devices implanted worldwide. The modular design of Boston KPro type I—consisting of a polymethylmethacrylate front plate with optical stem, a backplate, and an intervening donor corneal button—has undergone iterative refinements, including the introduction of a titanium locking ring and a threadless stem to improve stability and reduce complications. Both polymethylmethacrylate and titanium backplates demonstrate good biocompatibility, with no significant difference in retroprosthetic membrane formation at 1 year. The OOKP represents a fundamentally different approach, using an autologous tooth root-alveolar bone complex as the skirt material to achieve superior tissue integration. Originally described by Strampelli and later refined by Falcinelli, the OOKP bypasses the diseased ocular surface using a buccal mucous membrane graft and replaces the anterior segment with a biologically integrated optical system. The ability of OOKP to tolerate severe dryness and inflammation has led to exceptional long-term retention, with reported anatomical survival rates of 80% to 98% over follow-up periods up to 20 years. Beyond these established devices, multiple keratoprostheses remain under development, including the Aurolab, Lucia, and Lux keratoprostheses, which aim to improve affordability, accessibility, and performance in resource-limited settings. Innovations in skirt materials, such as nano-crystalline hydroxyapatite–coated polymers and graphene oxide-titania composites, show promise in enhancing tissue integration while reducing inflammatory responses, potentially addressing longstanding limitations of keratoprosthesis design. Collectively, artificial corneal transplantation occupies a unique and indispensable role in modern corneal surgery, bridging the gap between regenerative approaches and irreversible corneal blindness. Continued refinement of device design, patient selection, and multidisciplinary postoperative care is essential to optimize outcomes in this challenging patient population.",2026,,,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0430,34061862,The effect of prior long-term recellularization with keratocytes of decellularized porcine corneas implanted in a rabbit anterior lamellar keratoplasty model.,"Decellularized porcine corneal scaffolds are a potential alternative to human cornea for keratoplasty. Although clinical trials have reported promising results, there can be corneal haze or scar tissue. Here, we examined if recellularizing the scaffolds with human keratocytes would result in a better outcome. Scaffolds were prepared that retained little DNA (14.89 ± 5.56 ng/mg) and demonstrated a lack of cytotoxicity by in vitro. The scaffolds were recellularized using human corneal stromal cells and cultured for between 14 in serum-supplemented media followed by a further 14 days in either serum free or serum-supplemented media. All groups showed full-depth cell penetration after 14 days. When serum was present, staining for ALDH3A1 remained weak but after serum-free culture, staining was brighter and the keratocytes adopted a native dendritic morphology with an increase (p < 0.05) of keratocan, decorin, lumican and CD34 gene expression. A rabbit anterior lamellar keratoplasty model was used to compare implanting a 250 μm thick decellularized lenticule against one that had been recellularized with human stromal cells after serum-free culture. In both groups, host rabbit epithelium covered the implants, but transparency was not restored after 3 months. Post-mortem histology showed under the epithelium, a less-compact collagen layer, which appeared to be a regenerating zone with some α-SMA staining, indicating fibrotic cells. In the posterior scaffold, ALDH1A1 staining was present in all the acellular scaffold, but in only one of the recellularized lenticules. Since there was little difference between acellular and cell-seeded scaffolds in our in vivo study, future scaffold development should use acellular controls to determine if cells are necessary.",2021,PloS one,10.1371/journal.pone.0245406,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0530,35229601,Tissue-Engineered Corneal Endothelial Sheets Using Ultrathin Acellular Porcine Corneal Stroma Substrates for Endothelial Keratoplasty.,"Tissue-engineered cornea endothelial sheets (TECES), created using a biocompatible thin and transparent carrier with corneal endothelial cells, could alleviate the shortage of donor corneas and provide abundant functional endothelial cells. In our previous clinical trials, the effectiveness and safety of the acellular porcine corneal stroma (APCS) applied in lamellar keratoplasty have been confirmed. In this study, we optimized the method to cut APCS into multiple 20 μm ultrathin lamellae by a cryostat microtome and investigated the feasibility of TECES by seeding rabbit corneal endothelial cells (RCECs) on ultrathin APCS. Cell adhesion, proliferation, and functional gene expression of RCECs on tissue-culture plastic and APCS of different thicknesses were compared. The results indicated that ultrathin lamellae were superior in increasing cell viability and maintaining cell functions. Analyzing with histology, electron microscopy, and immunofluorescence, we found that RCECs cultured on 20 μm ultrathin APCS for 5 days grew into a confluent monolayer with a density of 3726 ± 223 cells/mm(2) and expressed functional biomarkers Na(+)/K(+)-ATPase and zonula occludens. After 14 days, RCECs formed an early stage of Descemet's membrane-like structure by synthesizing collagen IV and laminin. Human corneal endothelial cells were also used to further validate the supportive effect of ultrathin APCS on cells. The resulting constructs were flexible and tough enough to implant into rabbits' anterior chambers through small incisions. TECES adhered to the posterior corneal stroma, and the thickness of cornea gradually reduced to normal after grafting. These results indicate that the ultrathin APCS can serve as a tissue engineering carrier and might be a suitable alternative for endothelial cells expansion in endothelial keratoplasty.",2022,ACS biomaterials science & engineering,10.1021/acsbiomaterials.2c00039,B3_stroma;C4_endothelium;D3_full_thickness_multilayer,3,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0540,35386466,3D printed biomimetic epithelium/stroma bilayer hydrogel implant for corneal regeneration.,"Corneal regeneration has always been a challenge due to its sophisticated structure and undesirable keratocyte-fibroblast transformation. Herein, we propose 3D printing of a biomimetic epithelium/stroma bilayer implant for corneal regeneration. Gelatin methacrylate (GelMA) and long-chain poly(ethylene glycol) diacrylate (PEGDA) are blended to form a two-component ink, which can be printed to different mechanically robust programmed PEGDA-GelMA objects by Digital Light Processing (DLP) printing technology, due to the toughening effect of crystalline crosslinks from long-chain PEGDA on GelMA hydrogel after photo-initiated copolymerization. The printed PEGDA-GelMA hydrogels support cell adhesion, proliferation, migration, meanwhile demonstrating a high light transmittance, and an appropriate swelling degree, nutrient permeation and degradation rate. A bi-layer dome-shaped corneal scaffold consisting of rabbit corneal epithelial cells (rCECs)-laden epithelia layer and rabbit adipose-derived mesenchymal stem cells (rASCs)-laden orthogonally aligned fibrous stroma layer can be printed out with a high fidelity and robustly surgical handling ability. This bi-layer cells-laden corneal scaffold is applied in a rabbit keratoplasty model. The post-operative outcome reveals efficient sealing of corneal defects, re-epithelialization and stromal regeneration. The concerted effects of microstructure of 3D printed corneal scaffold and precisely located cells in epithelia and stroma layer provide an optimal topographical and biological microenvironment for corneal regeneration.",2022,Bioactive materials,10.1016/j.bioactmat.2022.01.034,A3_epithelium_limbus;B3_stroma;D3_full_thickness_multilayer,3,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0547,35528407,Microgrooved collagen-based corneal scaffold for promoting collective cell migration and antifibrosis.,"Collagen is a promising material for corneal tissue engineering. The surface topography of collagen is critical for cornea reconstruction and regeneration. Herein, we fabricated collagen films with microgrooved surface to investigate the effect of collagen film topography on corneal cell migration and antifibrosis. We found that the patterned films with microscale grooves could greatly affect the orientation, proliferation, migration, and gene expression of rabbit corneal epithelial cells and keratocytes. Compared with the natural cornea, the optimized collagen films with microgroove pattern show similar swelling performance, optical clarity, and biodegradability, which could efficiently promote the epithelial cell migration, accelerate wound healing process, and inhibit the fibrosis of keratocytes. These results suggest that collagen films with microgroove pattern are promising in corneal tissue engineering.",2019,RSC advances,10.1039/c9ra04009a,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0556,35741104,P-Cadherin Is Expressed by Epithelial Progenitor Cells and Melanocytes in the Human Corneal Limbus.,"Interactions between limbal epithelial progenitor cells (LEPC) and surrounding niche cells, which include limbal mesenchymal stromal cells (LMSC) and melanocytes (LM), are essential for the maintenance of the limbal stem cell niche required for a transparent corneal surface. P-cadherin (P-cad) is a critical stem cell niche adhesion molecule at various epithelial stem cell niches; however, conflicting observations were reported on the presence of P-cad in the limbal region. To explore this issue, we assessed the location and phenotype of P-cad(+) cells by confocal microscopy of human corneoscleral tissue. In subsequent fluorescence-activated cell sorting (FACS) experiments, we used antibodies against P-cad along with CD90 and CD117 for the enrichment of LEPC, LMSC and LM, respectively. The sorted cells were characterized by immunophenotyping and the repopulation of decellularized limbal scaffolds was evaluated. Our findings demonstrate that P-cad is expressed by epithelial progenitor cells as well as melanocytes in the human limbal epithelial stem cell niche. The modified flow sorting addressing P-cad as well as CD90 and CD117 yielded enriched LEPC (CD90(-)CD117(-)P-cad(+)) and pure populations of LMSC (CD90(+)CD117(-)P-cad(-)) and LM (CD90(-)CD117(+)P-cad(+)). The enriched LEPC showed the expression of epithelial progenitor markers and better colony-forming ability than their P-cad(-) counterparts. The cultured LEPC and LM exhibited P-cad expression at intercellular junctions and successfully repopulated decellularized limbal scaffolds. These data suggest that P-cad is a critical cell-cell adhesion molecule, connecting LEPC and LM, which may play an important role in the long-term maintenance of LEPC at the limbal stem cell niche; moreover, these findings led to further improvement of cell enrichment protocols to enhance the yield of LEPC.",2022,Cells,10.3390/cells11121975,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0560,35769102,Electron-Beam Irradiated Recombinant Human Collagen-Phosphorylcholine Corneal Implants Retain Pro-Regeneration Capacity.,"Sterilization of biodegradable, collagen-based implants is challenging as irradiation sterilization methods can alter their mechanical properties. Electron beam (EB) irradiation is a terminal sterilization method that has been used for biologically-derived implants. Here, recombinant human collagen type III-phosphorylcholine (RHCIII-MPC) hydrogels were irradiated with EB doses of 17, 19, or 21 kGy and their subsequent biocompatibility and ability to promote regeneration in rabbit corneas was evaluated. Unirradiated hydrogels stored in 1% chloroform in phosphate-buffered saline (C-PBS) were the controls. There were no significant differences between irradiated and non-irradiated samples in optical or physical properties (tensile strength, modulus, elasticity), or the ability to support cell growth. However, irradiated implants were more sensitive to high levels of collagenase than unirradiated controls and the C-PBS implants had increased cell growth compared to EB and controls at 72 h. Corneal implants e-beamed at 17 kGy or e-beamed and subsequently frozen (EB-F) to increase shelf-life showed no adverse biological effects of the irradiation. EB, EB-F, and C-PBS implanted corneas all rapidly re-epithelialized but showed mild neovascularization that resolved over 6 months. The regenerated neo-corneas were transparent at 6 months post-operation. In vivo confocal microscopy confirmed normal morphology for the epithelium, stroma, sub-basal nerves and unoperated endothelium. Histology showed that all the regenerated corneas were morphologically similar to the normal. Immunohistochemistry indicated the presence of a differentiated corneal epithelium and functional tear film. In conclusion, the e-beamed corneal implants performed as well as non-irradiated control implants, resulting in fully regenerated neo-corneas with new nerves and without blood vessels or inflammation that may impede vision or corneal function. Therefore, a complete validation study to establish EB irradiation as an effective means for corneal implant sterilization prior to clinical application is necessary as a next step.",2022,Frontiers in bioengineering and biotechnology,10.3389/fbioe.2022.883977,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0582,36040708,Natural Dual-Crosslinking Bioadhesive Hydrogel for Corneal Regeneration in Large-Size Defects.,"Corneal injectable hydrogels represent a promising alternative to alleviate donor shortage and simplify traditional surgeries. However, most hydrogels focus on repairing focal corneal defects (≤3.5 mm) and leave many clinical requirements unmet. Herein, a novel ion-activated bioadhesive hydrogel (IonBAH) is designed and its long-term performance of repairing large corneal defects (6 mm) is evaluated in rabbits for 6 months. The IonBAH is a dual-network hydrogel composed of natural corneal extracellular matrix and peptide-modified alginate, which enables its desirable transparency and biocompatibility, tunable mechanics, and robust adhesion. Moreover, the IonBAH maintains the secretory phenotype of quiescent keratocytes, while preventing their myofibroblastic differentiation in vitro. Upon application in situ, it rapidly seals the 6 mm corneal defect and forms normal curvature through the coverage of a contact lens impregnated with calcium ions. During the 6 months follow-up, the IonBAH promotes rapid regeneration of corneal epithelium, stroma, and nerves with restored transparency, equivalent to the outcome of donor corneal transplantation. In addition, the suitability of IonBAH as an adhesive and patch for various clinical requirements are also evaluated with a pleasing outcome. Collectively, IonBAH may provide a clinically applicable scaffold for corneal surgeries, especially in large defect repair.",2022,Advanced healthcare materials,10.1002/adhm.202201576,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0585,36063670,Reconstructing auto tissue engineering lamellar cornea with aspartic acid modified acellular porcine corneal stroma and preconditioned limbal stem cell for corneal regeneration.,"Tissue engineering cornea has shown great clinical potential for cornea reconstruction, but efficient recovery of natural structure and physiological function remains great challenges. In this study, the acellular porcine corneal stroma (APCS) was prepared by a phospholipase A(2) decellularization method and further crosslinked with aspartic acid (Asp). The modified APCS-Asp scaffold showed significant increase of hydration degree, ultrastructure regularity, corneal viscoelasticity and anti-degradation ability compared to APCS. Autologous rabbit limbal tissue was pre-treated by tumor necrosis factor-alpha (TNF-α) and collagenase IV, and the pretreated primary limbal stem cells (LSCs) were cultured with embryonic stem cells conditioned medium (ESCM), and LSCs showed 3D cell sphere structure and improved stem cell properties compared to the control group. The auto-tissue engineering lamellar cornea (ATELC) was quickly reconstructed by using peptide hydrogel with a dynamic culture system. With intact and functional epithelial cell layer, the reconstructed ATELC quickly recovered natural optical characteristics 1 week post transplantation in the rabbit lamellar keratoplasty model and satisfying neural regrowth as well as favorable stromal repopulation were observed in the transplanted eyes in the 6 months following up post-surgery. In summary, this study provides a comprehensive optimized reconstruction strategy for ATELC, which maybe similar medical application to natural cornea.",2022,Biomaterials,10.1016/j.biomaterials.2022.121745,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0596,36239965,In Situ-Forming Collagen-Hyaluronate Semi-Interpenetrating Network Hydrogel Enhances Corneal Defect Repair.,"PURPOSE: Millions worldwide suffer vision impairment or blindness from corneal injury, and there remains an urgent need for a more effective and accessible way to treat corneal defects. We have designed and characterized an in situ-forming semi-interpenetrating polymer network (SIPN) hydrogel using biomaterials widely used in ophthalmology and medicine. METHODS: The SIPN was formed by cross-linking collagen type I with bifunctional polyethylene glycol using N-hydroxysuccinimide ester chemistry in the presence of linear hyaluronic acid (HA). Gelation time and the mechanical, optical, swelling, and degradation properties of the SIPN were assessed. Cytocompatibility with human corneal epithelial cells and corneal stromal stem cells (CSSCs) was determined in vitro, as was the spatial distribution of encapsulated CSSCs within the SIPN. In vivo wound healing was evaluated by multimodal imaging in an anterior lamellar keratectomy injury model in rabbits, followed by immunohistochemical analysis of treated and untreated tissues. RESULTS: The collagen-hyaluronate SIPN formed in situ without an external energy source and demonstrated mechanical and optical properties similar to the cornea. It was biocompatible with human corneal cells, enhancing CSSC viability when compared with collagen gel controls and preventing encapsulated CSSC sedimentation. In vivo application of the SIPN significantly reduced stromal defect size compared with controls after 7 days and promoted multilayered epithelial regeneration. CONCLUSIONS: This in situ-forming SIPN hydrogel may be a promising alternative to keratoplasty and represents a step toward expanding treatment options for patients suffering from corneal injury. TRANSLATIONAL RELEVANCE: We detail the synthesis and initial characterization of an SIPN hydrogel as a potential alternative to lamellar keratoplasty and a tunable platform for further development in corneal tissue engineering and therapeutic cell delivery.",2022,Translational vision science & technology,10.1167/tvst.11.10.22,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0620,36638943,An electrospun scaffold functionalized with a ROS-scavenging hydrogel stimulates ocular wound healing.,"Ocular alkali burn is a serious ophthalmic emergency. Highly penetrative alkalis cause strong inflammatory responses leading to persistent epithelial defects, acute corneal perforation and severe scarring, and thereby persistent pain, loss of vision and cicatricial sequelae. Early and effective anti-inflammation management is vital in reducing the severity of injury. In this study, a double network biomaterial was prepared by compounding electrospinning nanofibres of thioketal-containing polyurethane (PUTK) with a reactive oxygen species (ROS)-scavenging hydrogel (RH) fabricated by crosslinking poly(poly(ethylene glycol) methyl ether methacrylate-co-glycidyl methacrylate) with thioketal diamine and 3,3'-dithiobis(propionohydrazide). The developed PUTK/RH patch exhibited good transparency, high tensile strength and increased hydrophilicity. Most importantly, it demonstrated strong antioxidant activity against H(2)O(2) and 2,2-di(4-tert-octylphenyl)-1-picryl-hydrazyl (DPPH). Next, a rat corneal alkali burn model was established, and the PUTK/RH patch was transplanted on the injured cornea. Reduced inflammatory cell infiltration was revealed by confocal microscopy, and lower expression levels of genes relative to inflammation, vascularization and scarring were identified by qRT-PCR and western blot. Fluorescein sodium dyeing, hematoxylin and eosin (H&E) staining and immunohistochemical staining confirmed that the PUTK/RH patch could accelerate corneal wound healing by inhibiting inflammation, promoting epithelial regeneration and decreasing scar formation. STATEMENT OF SIGNIFICANCE: Ocular alkali burn is a serious ophthalmic emergency, characterized with persistent inflammation and irreversible vision loss. Oxidative stress is the main pathological process at the acute inflammatory stage, during which combined use of glucocorticoids and amniotic membrane transplantation is the most widely accepted treatment. In this study, we fabricated a polyurethane electrospun nanofiber membrane functionalized with a ROS-scavenging hydrogel. This composite patch could be a promising amniotic membrane substitute, possessing with a transparent appearance, elasticity and anti-inflammation effect. It could be easily transplanted onto the alkali-burned corneas, resulting in a significant inhibition of stromal inflammation and accelerating the recovery of corneal transparency. The conception of ROS-scavenging wound patch may offer a new way for ocular alkali burn.",2023,Acta biomaterialia,10.1016/j.actbio.2023.01.016,A3_epithelium_limbus;B3_stroma,2,Include,,multiple_layers,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
PUBMED_0626,36729619,Intracorneal Implantation of 3D Bioprinted Scaffolds Containing Mesenchymal Stromal Cells Using Femtosecond-Laser-Assisted Intrastromal Keratoplasty.,"Injury of the cornea is a complex biological process. Regeneration of the corneal stroma can be facilitated by the presence of mesenchymal stromal cells (MSCs) and application of tissue equivalents. A new tissue-engineering strategy for corneal stroma regeneration is presented using cellularized 3D bioprinted hydrogel constructs implanted into organ cultured porcine corneas using femtosecond laser-assisted intrastromal keratoplasty. The ex vivo cultured, MSC-loaded 3D bioprinted structures remain intact, support cell survival, and contain de novo synthesized extracellular matrix components and migrating cells throughout the observation period. At day 14 postimplantation, the cellularized tissue equivalents contain few or no cells, as demonstrated by optical coherence tomography imaging and immunofluorescent staining. This study successfully combines a laboratory-based method with modern, patient-care practice to produce a cell-laden tissue equivalent for corneal implantation. Optimal bioink composition and cellularization of tissue equivalents are essential in fine-tuning a method to promote the current technique as a future treatment modality.",2023,Macromolecular bioscience,10.1002/mabi.202200422,B3_stroma;D3_full_thickness_multilayer,2,Include,,stroma,High,"Corrected include: title/abstract indicates corneal tissue engineering, biomaterial/scaffold, engineered construct, decellularized matrix, cell sheet, stem-cell construct, or regeneration/reconstruction relevance."
